city,district,front,size,property_age,bedrooms_number,bathrooms_number,livingrooms_number,kitchen_existence,garage_existence,has_driver_room,has_maid_room,is_furnished,has_ac,has_roof,has_pool,has_frontyard,has_basement,is_duplex,has_elevator,has_fireplace,price,rooms_number,house_worker_facilities_existence
 Riyadh,   حي النرجس ,South,250,5,5,5,3,1,1,1,1,1,1,0,0,1,0,1,0,0,120000,13,1
 Riyadh,   حي العقيق ,South,812,20,7,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,150000,14,1
 Riyadh,   حي العليا ,East,1200,15,6,5,4,1,1,1,1,0,1,1,0,1,1,0,0,1,300000,15,1
 Riyadh,   حي الملك فهد ,South,520,25,5,5,2,1,1,0,1,0,1,1,0,0,0,0,0,0,100000,12,0
 Riyadh,   حي الرمال ,West,300,0,6,4,2,1,1,0,1,0,0,1,0,1,0,0,0,1,130000,12,0
 Riyadh,   حي اليرموك ,North,320,0,5,5,2,1,1,1,1,0,0,0,0,1,0,0,0,1,75000,12,1
 Riyadh,   حي العارض ,South Eastي,432,0,3,5,2,1,1,1,1,0,1,1,0,1,0,0,0,0,120000,10,1
 Riyadh,   حي السليمانية ,South Westي,400,20,7,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,120000,14,1
 Riyadh,   حي الخزامى ,North,350,11,4,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0,160000,10,0
 Riyadh,   حي الاسكان ,East,250,0,3,3,2,1,1,0,1,0,0,0,0,1,0,1,0,1,800000,8,0
 Riyadh,   حي العارض ,West,375,3,3,4,2,1,1,1,1,1,1,1,0,1,0,0,0,0,200000,9,1
 Riyadh,   حي العزيزية ,South,270,0,5,5,4,1,1,0,0,0,1,1,0,0,0,1,0,0,80000,14,0
 Riyadh,   حي الملقا ,North,400,4,4,4,2,1,1,1,1,0,1,0,0,1,0,1,0,0,100000,10,1
 Riyadh,   حي الصحافة ,South,375,10,7,5,2,1,1,1,1,1,1,1,0,1,0,0,0,1,120000,14,1
 Riyadh,   حي طويق ,North Westي,400,32,7,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,85000,14,0
 Riyadh,   حي السليمانية ,East,250,4,3,3,2,1,1,1,1,0,1,0,1,0,0,0,0,0,80000,8,1
 Riyadh,   حي الياسمين ,East,350,6,4,5,1,1,1,1,1,0,1,0,0,1,0,0,0,0,95000,10,1
 Riyadh,   حي الرمال ,North,300,0,5,4,2,1,1,0,1,0,0,1,0,1,0,0,0,1,48000,11,0
 Riyadh,   حي طويق ,East,375,0,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,45000,9,0
 Jeddah,   حي طيبة ,North,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,0,0,38000,13,0
 Jeddah,   حي الروضة ,West,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,62000,6,0
 Jeddah,   حي طيبة ,West,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,70000,13,1
 Jeddah,   حي المحمدية ,West,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,0,0,100000,12,1
 Jeddah,   حي المحمدية ,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,0,0,130000,9,1
 Jeddah,   حي الزمرد ,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,1,55000,13,1
 Jeddah,   حي الياقوت ,West,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,0,0,50000,13,0
 Jeddah,   حي البساتين ,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,90000,10,1
 Jeddah,   حي الزهراء ,South,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,0,0,160000,13,1
 Jeddah,   حي بريمان ,South,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,0,45000,14,0
 Jeddah,   حي الزمرد ,East,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,0,0,220000,11,0
 Jeddah,   حي الشاطئ ,North,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,0,0,250000,12,1
 Jeddah,   حي البساتين ,West,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,0,0,120000,14,1
 Jeddah,   حي الياقوت ,East,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,80000,13,1
 Jeddah,   حي الروضة ,West,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,65000,6,0
 Jeddah,   حي الروضة ,South Eastي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,0,0,100000,10,0
 Jeddah,   حي الشاطئ ,North Westي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,0,0,150000,8,0
 Jeddah,   حي الزهراء ,East,350,4,6,5,1,1,1,1,1,0,1,0,0,1,0,1,0,0,160000,12,1
 Jeddah,   حي ابحر الشمالية ,North,170,0,2,3,1,1,1,0,0,0,1,1,1,1,0,1,0,0,50000,6,0
 Jeddah,   حي الزهراء ,South,380,5,4,4,4,1,1,1,1,0,1,1,0,1,0,1,0,1,185000,12,1
 Jeddah,   حي البساتين ,North,300,13,4,5,3,1,1,1,1,0,1,1,1,1,0,1,0,0,80000,12,1
 Jeddah,   حي الزهراء ,East,350,5,7,5,1,1,1,1,1,0,1,0,0,1,0,1,0,0,160000,13,1
 Jeddah,   حي الزهراء ,North,450,6,4,3,3,1,1,1,0,0,1,1,0,1,0,1,0,1,220000,10,0
 Jeddah,   حي المحمدية ,East,350,0,5,4,3,1,1,1,1,0,1,1,0,1,0,1,0,0,100000,12,1
 Jeddah,   حي الخالدية ,West,600,0,5,5,5,1,1,1,1,0,1,1,1,1,1,0,1,0,350000,15,1
 Jeddah,   حي الروضة ,North,300,3,4,4,2,1,1,1,1,0,1,1,0,1,0,1,0,0,145000,10,1
 Jeddah,   حي الروضة ,South Westي,350,5,3,4,4,1,1,1,1,0,1,1,0,1,0,1,0,0,130000,11,1
 Jeddah,   حي النعيم ,West,375,7,5,5,3,1,1,1,1,0,1,1,0,0,0,1,0,0,90000,13,1
 Jeddah,   حي الروضة ,South Westي,400,3,6,5,4,1,1,1,1,0,1,0,0,0,0,0,1,0,120000,15,1
 Jeddah,   حي النعيم ,West,480,7,5,4,3,1,1,1,1,0,1,1,0,1,0,1,0,0,130000,12,1
 Jeddah,   حي طيبة ,East,645,0,5,5,4,1,1,1,1,0,0,1,0,1,0,0,1,0,180000,14,1
 Jeddah,   حي الفلاح ,East,312,5,7,5,2,0,1,1,0,0,0,1,0,1,0,1,0,0,60000,14,0
 Jeddah,   حي الخالدية ,East,750,11,5,5,3,0,1,1,1,0,0,1,0,1,0,0,1,0,150000,13,1
 Jeddah,   حي البساتين ,West,300,7,3,4,3,1,1,1,1,1,1,1,1,1,0,1,0,0,115000,10,1
 Jeddah,   حي الشاطئ ,North,250,0,3,3,2,1,1,0,1,0,1,0,1,1,0,1,0,0,100000,8,0
 Jeddah,   حي الشاطئ ,North Eastي,650,9,5,5,5,1,1,1,1,0,1,1,1,1,0,0,1,1,320000,15,1
 Jeddah,   حي الشاطئ ,South,400,7,4,5,4,1,1,1,1,0,1,1,1,1,0,1,0,0,160000,13,1
 Jeddah,   حي الشاطئ ,West,550,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,180000,13,1
 Jeddah,   حي الشاطئ ,North Westي,600,0,4,5,2,1,1,1,1,1,1,1,1,1,0,0,0,1,195000,11,1
 Jeddah,   حي النهضة ,West,320,10,4,4,2,1,1,1,0,0,1,0,0,1,0,1,0,0,85000,10,0
 Jeddah,   حي البساتين ,East,330,7,5,5,2,1,0,1,1,0,1,0,0,1,0,1,0,0,100000,12,1
 Jeddah,   حي الربوة ,North Westي,790,21,5,5,5,1,1,1,1,0,1,1,0,1,0,0,0,1,160000,15,1
 Jeddah,   حي النهضة ,East,450,3,5,5,4,0,1,1,1,0,1,1,0,1,0,0,0,0,160000,14,1
 Jeddah,   حي النعيم ,East,300,3,3,5,4,1,1,1,1,0,1,1,1,0,1,1,0,0,120000,12,1
 Jeddah,   حي النعيم ,South,450,2,5,5,5,1,1,1,1,0,1,1,0,1,1,0,1,0,175000,15,1
 Jeddah,   حي المحمدية ,East,330,0,5,5,3,1,0,1,1,0,1,1,0,1,0,1,0,0,100000,13,1
 Jeddah,   حي المحمدية ,North,500,6,4,4,4,1,1,1,1,0,1,1,1,1,0,0,1,1,135000,12,1
 Jeddah,   حي المحمدية ,West,300,5,3,4,4,1,1,1,1,1,1,1,1,1,0,1,0,0,115000,11,1
 Jeddah,   حي النهضة ,North,360,8,4,5,2,1,1,1,1,0,1,1,1,0,0,1,0,0,60000,11,1
 Jeddah,   حي الشاطئ ,East,280,5,4,5,4,1,0,1,1,1,1,1,1,1,0,1,0,0,180000,13,1
 Jeddah,   حي الزهراء ,South,400,6,5,5,3,1,1,1,1,0,1,1,1,1,1,1,0,0,160000,13,1
 Jeddah,   حي الزهراء ,North,350,6,5,5,4,1,1,1,1,0,1,1,1,1,0,1,0,0,160000,14,1
 Jeddah,   حي الياقوت ,East,280,5,3,5,3,1,1,1,1,0,1,0,1,1,0,1,0,0,50000,11,1
 Jeddah,   حي النعيم ,West,300,9,3,4,4,1,0,1,1,0,1,1,0,0,0,1,0,0,85000,11,1
 Jeddah,   حي النعيم ,East,375,9,4,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,80000,11,1
 Jeddah,   حي الروضة ,North Westي,220,10,4,3,1,1,1,0,1,1,1,1,0,0,0,0,1,0,45000,8,0
 Jeddah,   حي الشاطئ ,South,700,15,5,5,3,1,1,1,1,0,1,1,0,1,1,0,0,0,250000,13,1
 Jeddah,   حي المحمدية ,South Eastي,550,9,5,4,3,1,1,1,1,0,1,1,1,1,0,0,1,0,135000,12,1
 Jeddah,   حي الزهراء ,East,400,6,7,5,3,1,1,1,1,0,1,1,1,1,1,1,0,1,160000,15,1
 Jeddah,   حي البساتين ,South,300,8,3,3,2,1,1,1,1,0,0,1,0,0,0,1,0,0,85000,8,1
 Jeddah,   حي الصالحية ,South,400,3,5,5,4,1,1,1,1,0,1,1,0,1,0,1,0,0,80000,14,1
 Jeddah,   حي النعيم ,South,560,0,5,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,180000,13,1
 Jeddah,   حي المحمدية ,East,350,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,0,0,110000,13,1
 Jeddah,   حي النعيم ,East,375,7,4,5,2,1,1,1,1,0,0,1,1,0,0,1,0,0,100000,11,1
 Jeddah,   حي الخالدية ,North,250,5,3,4,2,1,1,1,1,0,1,0,1,1,0,1,0,0,90000,9,1
 Jeddah,   حي طيبة ,North,600,8,6,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,85000,13,1
 Jeddah,   حي المحمدية ,East,450,5,5,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,140000,13,1
 Jeddah,   حي المنتزه ,North,500,0,5,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,140000,11,0
 Jeddah,   حي ابحر الشمالية ,North,185,0,3,3,1,1,1,0,0,0,1,1,1,1,0,1,0,0,60000,7,0
 Jeddah,   حي الروضة ,South,500,10,5,5,4,1,1,1,1,0,1,0,1,1,0,0,0,0,250000,14,1
 Jeddah,   حي الروضة ,North Westي,300,2,6,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,110000,13,1
 Jeddah,   حي الشاطئ ,East,250,6,6,5,3,1,1,1,1,0,0,0,1,1,0,1,1,0,150000,14,1
 Jeddah,   حي المحمدية ,South,360,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,110000,13,1
 Jeddah,   حي الياقوت ,East,230,0,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,80000,12,1
 Jeddah,   حي الصالحية ,North Eastي,300,0,5,3,1,0,1,1,0,0,1,1,0,1,0,1,1,0,40000,9,0
 Jeddah,   حي المحمدية ,East,250,0,5,5,2,1,1,1,1,0,1,1,1,1,0,1,1,0,200000,12,1
 Jeddah,   حي الصفا ,North,450,18,5,5,3,1,0,1,1,0,0,1,0,1,0,0,0,0,65000,13,1
 Jeddah,   حي الشاطئ ,South,600,17,5,4,2,1,1,1,1,0,1,0,1,1,0,1,0,0,120000,11,1
 Jeddah,   حي المحمدية ,North,300,4,7,5,3,1,1,1,1,0,1,1,1,1,0,1,0,0,150000,15,1
 Jeddah,   حي ابحر الشمالية ,East,375,5,6,5,4,1,1,1,1,0,1,1,1,1,0,0,1,0,180000,15,1
 Jeddah,   حي الصفا ,West,1200,12,7,5,3,0,1,1,1,0,0,1,0,1,0,0,1,0,200000,15,1
 Jeddah,   حي الشاطئ ,East,600,10,7,5,5,1,1,1,1,1,1,1,0,1,1,1,0,0,150000,17,1
 Jeddah,   حي البساتين ,West,375,6,6,4,3,1,1,1,1,0,1,1,1,1,0,1,0,0,120000,13,1
 Jeddah,   حي ابحر الشمالية ,North,250,2,5,5,3,1,1,1,1,0,1,1,0,1,0,1,0,0,75000,13,1
 Jeddah,   حي الربوة ,North,1000,14,5,5,3,1,1,1,1,0,1,1,1,1,0,0,0,0,100000,13,1
 Jeddah,   حي الرياض ,South,200,0,5,3,1,1,1,1,1,0,0,1,0,1,0,1,0,0,35000,9,1
 Jeddah,   حي الصوارى ,East,250,2,5,4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,50000,12,0
 Jeddah,   حي الياقوت ,West,312,2,7,5,3,1,1,1,1,0,0,1,1,1,0,1,0,0,70000,15,1
 Jeddah,   حي النهضة ,North,1042,0,7,4,2,1,1,1,1,0,0,1,0,1,0,0,0,1,140000,13,1
 Jeddah,   حي ابحر الجنوبية ,East,350,2,5,5,3,1,1,1,1,0,0,1,1,1,0,1,0,0,120000,13,1
 Jeddah,   حي المرجان ,North,240,4,4,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,150000,11,1
 Jeddah,   حي الشاطئ ,3 شوارع,300,4,3,3,2,1,0,0,0,1,1,0,1,1,0,1,0,0,180000,8,0
 Jeddah,   حي الزمرد ,North,1350,6,5,5,4,1,1,1,1,1,1,1,1,1,1,1,0,1,200000,14,1
 Jeddah,   حي الزمرد ,North,400,8,4,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,200000,9,1
 Jeddah,   حي الروضة ,North,280,10,5,5,1,1,1,0,1,0,1,1,1,1,0,0,0,0,100000,11,0
 Jeddah,   حي البساتين ,East,750,13,5,5,5,1,1,1,1,0,1,1,0,1,0,0,0,0,160000,15,1
 Jeddah,   حي طيبة ,West,400,3,5,3,2,0,1,1,1,0,0,1,1,1,0,1,0,0,50000,10,1
 Jeddah,   حي المحمدية ,North,356,10,5,5,3,1,1,1,1,0,1,1,1,0,0,0,0,0,125000,13,1
 Jeddah,   حي الصفا ,South,300,0,7,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,45000,13,0
 Jeddah,   حي الرحمانية ,East,300,0,5,5,3,1,1,1,0,0,0,1,0,1,0,0,1,0,65000,13,0
 Jeddah,   حي السامر ,North,400,0,7,4,2,1,1,1,0,0,0,1,0,1,0,1,0,0,70000,13,0
 Jeddah,   حي النعيم ,North,350,7,5,4,2,1,1,1,1,1,1,0,0,1,0,1,0,0,110000,11,1
 Jeddah,   حي الزهراء ,South,375,5,5,5,3,1,1,1,1,0,1,1,1,1,1,1,0,0,170000,13,1
 Jeddah,   حي الياقوت ,West,400,2,5,5,4,1,1,1,0,0,1,1,1,1,0,1,0,0,65000,14,0
 Jeddah,   حي الصالحية ,East,330,0,5,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,36000,9,0
 Jeddah,   حي الزمرد ,East,125,0,3,3,2,1,1,1,1,0,1,0,1,0,0,0,0,0,100000,8,1
 Jeddah,   حي الاندلس ,East,514,15,7,4,5,1,1,1,1,0,0,0,0,1,0,0,0,0,180000,16,1
 Jeddah,   حي الرياض ,South,492,5,5,5,4,1,1,1,1,1,1,1,1,1,0,0,0,0,55000,14,1
 Jeddah,   حي السلامة ,North Westي,211,0,3,3,3,1,1,1,1,0,1,1,1,1,0,0,0,0,135000,9,1
 Jeddah,   حي المحمدية ,East,640,5,5,5,3,1,1,1,1,0,1,1,1,1,0,0,1,0,370000,13,1
 Jeddah,   حي ابحر الشمالية ,East,300,3,4,4,3,1,1,0,1,0,0,1,1,1,0,1,0,0,180000,11,0
 Jeddah,   حي ابحر الجنوبية ,4 شوارع,440,0,5,5,2,1,1,1,1,0,1,1,1,0,0,0,0,0,175000,12,1
 Jeddah,   حي الشاطئ ,South,380,8,7,5,2,1,1,1,1,0,1,1,0,0,0,0,0,0,100000,14,1
 Jeddah,   حي ابحر الجنوبية ,South,160,5,3,4,2,1,1,0,1,0,1,0,1,1,0,0,0,0,95000,9,0
 Jeddah,   حي ام حبلين ,South,220,0,6,4,2,1,1,1,1,0,0,1,0,0,0,0,1,0,35000,12,1
 Jeddah,   حي الصالحية ,North,430,0,6,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0,60000,10,1
 Jeddah,   حي الرحاب ,3 شوارع,587,11,5,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,130000,12,1
 Jeddah,   حي الزمرد ,West,280,0,6,4,3,1,1,0,1,1,1,1,0,1,0,1,0,1,50000,13,0
 Jeddah,   حي الصوارى ,North,350,0,5,5,2,1,1,1,1,0,1,1,0,1,1,1,1,0,95000,12,1
 Jeddah,   حي المحمدية ,North Eastي,370,15,3,4,3,1,1,1,1,0,0,1,0,1,0,1,0,0,120000,10,1
 Jeddah,   حي الخالدية ,East,750,25,5,5,2,1,1,1,1,1,1,1,1,1,0,0,0,0,190000,12,1
 Jeddah,   حي المروة ,North,512,8,5,5,1,1,1,1,1,0,0,1,0,0,0,0,1,0,50000,11,1
 Jeddah,   حي الزمرد ,South,1200,7,6,5,2,1,1,1,1,1,1,0,1,1,0,0,0,0,350000,13,1
 Jeddah,   حي طيبة ,East,313,2,7,5,3,1,1,1,1,0,1,1,1,1,0,1,1,1,65000,15,1
 Jeddah,   حي الشاطئ ,North,300,8,5,5,2,1,0,1,1,0,1,0,1,1,1,1,0,0,150000,12,1
 Jeddah,   حي المرجان ,East,330,4,4,4,2,1,1,1,1,0,1,1,1,1,1,0,0,0,120000,10,1
 Jeddah,   حي النعيم ,North,300,12,5,4,2,0,0,1,0,0,1,0,0,0,0,1,0,0,75000,11,0
 Jeddah,   حي الصوارى ,West,550,0,7,5,2,1,1,1,0,0,0,1,0,1,0,1,0,0,115000,14,0
 Jeddah,   حي المروة ,West,400,9,5,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,50000,12,1
 Jeddah,   حي المحمدية ,East,300,9,6,5,3,1,1,0,1,0,1,1,0,1,0,1,0,0,75000,14,0
 Jeddah,   حي البساتين ,South,300,8,4,5,3,1,0,0,0,0,0,1,0,1,0,1,0,0,85000,12,0
 Jeddah,   حي الشاطئ ,East,450,6,4,5,5,1,1,1,1,0,1,1,1,1,0,1,1,0,200000,14,1
 Jeddah,   حي المحمدية ,West,320,4,4,5,3,1,1,1,1,0,1,1,0,1,0,1,0,0,80000,12,1
 Jeddah,   حي الزهراء ,North,400,8,6,5,3,1,1,1,1,0,1,1,1,1,1,1,0,0,160000,14,1
 Jeddah,   حي النعيم ,South,360,7,4,4,2,1,0,1,1,0,1,1,0,1,0,1,0,0,70000,10,1
 Jeddah,   حي الروضة ,South,300,4,4,4,2,1,0,1,1,0,0,0,0,0,0,0,1,0,85000,10,1
 Jeddah,   حي الخالدية ,North,360,5,5,5,3,1,1,1,1,0,1,1,1,0,0,1,0,0,120000,13,1
 Jeddah,   حي ابحر الجنوبية ,North,250,9,6,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,55000,11,0
 Jeddah,   حي الحمراء ,West,300,6,5,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,150000,11,0
 Jeddah,   حي الزمرد ,North,350,0,4,4,1,1,1,1,0,1,1,0,1,1,0,0,0,0,3000,9,0
 Jeddah,   حي مشرفة ,South Westي,437,36,7,5,5,1,0,1,1,0,0,1,0,0,0,0,0,0,75000,17,1
 Jeddah,   حي المحمدية ,West,300,3,4,3,1,1,1,0,0,0,1,1,0,1,0,0,1,0,120000,8,0
 Jeddah,   حي النعيم ,East,325,8,5,5,3,0,1,1,1,0,0,1,1,1,0,1,0,0,100000,13,1
 Jeddah,   حي الشاطئ ,East,400,0,4,5,4,1,1,1,1,0,1,1,1,1,0,1,1,0,250000,13,1
 Jeddah,   حي الزهراء ,South,350,5,5,3,3,1,1,1,1,0,0,1,1,1,1,0,1,0,160000,11,1
 Jeddah,   حي المحمدية ,South,300,13,4,5,2,1,1,1,1,0,0,1,0,1,0,1,0,0,65000,11,1
 Jeddah,   حي السلامة ,North,350,11,6,5,3,1,1,0,0,0,1,0,0,0,1,1,0,0,80000,14,0
 Jeddah,   حي الرحمانية ,East,300,0,5,5,2,1,0,0,0,1,1,0,0,1,0,1,0,0,72000,12,0
 Jeddah,   حي الروضة ,North Westي,350,0,7,5,2,1,1,1,0,0,0,0,0,0,0,0,1,0,110000,14,0
 Jeddah,   حي البساتين ,South,375,7,6,3,3,1,1,1,1,0,0,0,1,1,0,0,0,0,110000,12,1
 Jeddah,   حي النعيم ,North,180,9,2,4,3,1,1,0,1,0,1,1,1,0,1,0,1,0,60000,9,0
 Jeddah,   حي المحمدية ,East,350,0,7,2,5,1,1,1,1,0,1,1,0,1,0,1,0,0,100000,14,1
 Jeddah,   حي البساتين ,East,750,17,5,5,3,1,1,1,1,0,1,0,0,1,1,0,0,0,150000,13,1
 Jeddah,   حي الصالحية ,East,450,0,5,4,1,1,1,1,1,0,1,0,0,1,0,0,0,0,46000,10,1
 Jeddah,   حي المحمدية ,West,300,11,5,5,3,1,1,1,1,0,1,1,0,1,1,1,0,0,95000,13,1
 Jeddah,   حي الروضة ,3 شوارع,500,23,5,4,3,1,1,1,1,0,0,0,0,1,0,0,0,0,700000,12,1
 Jeddah,   حي الصالحية ,North,320,4,7,5,2,1,1,1,1,0,0,1,0,1,0,1,0,0,55000,14,1
 Jeddah,   حي الصالحية ,South,300,0,1,5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,60000,9,1
 Jeddah,   حي المحمدية ,South,350,13,3,5,2,1,0,1,1,0,1,1,0,1,0,1,0,0,75000,10,1
 Jeddah,   حي الفيصلية ,North Westي,155,4,5,5,3,1,1,1,1,0,0,1,0,0,0,1,1,0,70000,13,1
 Jeddah,   حي الاجاويد ,North Eastي,300,6,7,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,60000,14,0
 Jeddah,   حي الصوارى ,South,290,0,5,5,2,1,1,1,1,0,0,1,1,1,0,0,0,0,65000,12,1
 Jeddah,   حي الياقوت ,East,262,2,6,4,3,1,0,1,1,0,0,0,1,0,0,0,0,0,60000,13,1
 Jeddah,   حي الصوارى ,East,200,7,7,5,2,1,1,1,1,1,1,0,0,1,0,0,0,0,80000,14,1
 Jeddah,   حي الزمرد ,North,600,4,5,4,2,1,1,0,0,1,1,1,1,1,0,0,0,0,45000,11,0
 Jeddah,   حي السلامة ,South,1,5,5,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,145000,12,1
 Jeddah,   حي ابحر الشمالية ,West,200,12,3,4,2,1,1,0,1,0,1,0,0,0,0,0,0,0,140000,9,0
 Jeddah,   حي الكوثر ,South,300,6,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,48000,13,1
 Jeddah,   حي الصالحية ,North Eastي,303,0,5,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,40000,9,0
 Jeddah,   حي المحمدية ,West,300,9,4,5,3,0,1,1,1,0,0,1,0,1,0,1,0,0,90000,12,1
 Jeddah,   حي البساتين ,South Westي,575,10,6,5,3,1,1,1,0,0,0,1,0,1,0,0,0,0,170000,14,0
 Jeddah,   حي الحمراء ,North,400,5,5,4,3,1,1,1,1,0,1,0,0,1,0,1,0,0,200000,12,1
 Jeddah,   حي ابحر الشمالية ,South,300,15,5,5,3,1,1,1,1,0,0,0,0,1,0,1,0,0,59000,13,1
 Jeddah,   حي الشاطئ ,South,750,20,5,5,3,1,1,1,1,0,1,1,1,1,0,0,0,0,350000,13,1
 Jeddah,   حي الفردوس ,South,321,0,5,5,2,1,1,1,1,0,1,1,1,1,0,1,1,0,80000,12,1
 Jeddah,   حي الحمراء ,North Eastي,850,25,7,5,5,1,1,1,1,0,0,1,0,1,0,0,0,0,100000,17,1
 Jeddah,   حي الياقوت ,South,312,0,7,5,3,1,1,1,1,0,0,1,0,0,0,0,0,0,55000,15,1
 Jeddah,   حي الفيصلية ,West,660,24,5,5,5,1,1,1,1,1,1,1,1,1,1,0,0,0,160000,15,1
 Jeddah,   حي الربوة ,North,375,9,7,5,2,1,1,1,1,1,1,1,1,1,0,1,0,0,120000,14,1
 Jeddah,   حي الامواج ,East,515,0,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,135000,12,1
 Jeddah,   حي المحمدية ,East,375,14,5,5,5,1,1,1,1,0,0,1,0,1,1,1,0,0,90000,15,1
 Jeddah,   حي الشراع ,East,300,4,6,5,3,1,1,1,0,0,1,1,0,1,0,1,1,0,65000,14,0
 Jeddah,   حي الياقوت ,West,300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,0,0,60000,12,0
 Jeddah,   حي الشراع ,East,300,3,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,75000,13,1
 Jeddah,   حي الربوة ,South,650,30,7,5,2,1,0,1,0,0,0,1,0,1,0,1,0,0,50000,14,0
 Jeddah,   حي المحمدية ,West,300,5,6,4,1,1,1,1,1,0,1,1,0,1,0,0,0,0,80000,11,1
 Jeddah,   حي الصوارى ,West,250,0,5,5,2,1,1,1,1,0,0,0,0,0,0,0,1,0,70000,12,1
 Jeddah,   حي الرويس ,3 شوارع,2500,15,7,3,1,1,1,0,0,0,0,1,0,1,1,0,0,1,65000,11,0
 Jeddah,   حي الخالدية ,3 شوارع,2700,10,7,5,5,1,1,1,1,1,1,1,0,1,0,0,1,0,450000,17,1
 Jeddah,   حي ابحر الشمالية ,North,276,0,3,4,2,1,1,0,1,0,1,1,1,0,0,0,0,0,66500,9,0
 Jeddah,   حي الياقوت ,East,310,0,6,4,2,1,1,1,0,0,0,1,0,0,0,1,0,0,52000,12,0
 Jeddah,   حي البوادي ,South Eastي,608,10,7,5,3,1,0,1,1,0,0,1,1,1,0,0,0,1,250000,15,1
 Jeddah,   حي الياقوت ,North,312,4,5,5,3,1,1,0,1,1,1,0,0,1,0,1,1,0,100000,13,0
 Jeddah,   حي الريان ,West,500,10,5,5,3,1,1,1,0,0,0,1,0,1,1,0,0,0,150000,13,0
 Jeddah,   حي الصالحية ,North,300,0,5,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,50000,12,0
 Jeddah,   حي المرجان ,East,500,2,7,5,2,1,1,1,1,0,0,1,1,1,0,1,1,0,220000,14,1
 Jeddah,   حي الزمرد ,North,999,0,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1100,6,0
 Jeddah,   حي الصوارى ,East,250,4,5,5,4,1,1,1,1,0,1,1,1,1,0,1,0,1,65000,14,1
 Jeddah,   حي البساتين ,North,300,10,5,5,3,1,0,1,1,0,1,0,0,1,0,1,0,0,100000,13,1
 Jeddah,   حي الرحمانية ,East,300,0,7,5,3,1,1,1,0,0,0,1,1,1,0,1,0,0,70000,15,0
 Jeddah,   حي الزمرد ,North Westي,350,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,0,1,2000,12,1
 Jeddah,   حي الصفا ,North Eastي,892,28,7,5,2,1,1,1,1,1,1,1,0,1,0,0,0,0,170000,14,1
